taskName,scenarioName,targetLabel,detectorName,detectorMode,scoreOrientation,conditionSnrDb,sourceSnrDb,windowLength,count,positiveCount,negativeCount,minScore,maxScore,meanScore,standardDeviation,aboveThresholdCount,auc
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,-3.000000,,128,288,144,144,5292.873189,5875.098359,5574.459019,110.712018,288,0.431424
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,0.000000,,64,288,144,144,5217.332575,6021.804954,5590.192761,154.835736,288,0.386333
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,0.000000,,128,288,144,144,5245.790170,5828.033193,5547.941509,109.757462,288,0.509066
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,288,144,144,124.302789,139.347567,131.658832,2.297210,271,0.427324
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,288,144,144,126.981855,135.651174,131.115664,1.620572,280,0.490500
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,288,144,144,125.852183,138.723932,131.808956,2.293383,273,0.537953
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,288,144,144,126.869456,136.224674,131.376505,1.551069,286,0.566840
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,288,144,144,125.782823,139.075322,131.991327,2.387314,275,0.530213
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,288,144,144,127.151988,136.173848,131.532553,1.630668,284,0.595486
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,64,288,144,144,124800.000000,140323.000000,132418.131944,2454.850766,288,0.457779
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,128,288,144,144,251932.000000,271438.000000,261288.107639,3399.342864,288,0.517409
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,64,288,144,144,126677.000000,139695.000000,132855.409722,2417.646696,288,0.569493
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,128,288,144,144,251709.000000,271632.000000,261878.784722,3272.371510,288,0.635441
